Id_Compra;Fecha;Id_Cliente;Id_Vehiculo;Costo Vehículo;IGV;id_Vendedor
14231;2016-04-30;488;50;16277.7973;0.18;2
19567;2016-02-06;353;71;17776.2143;0.18;6
10192;2016-02-06;912;9;17021.548;0.18;9
1216;2016-02-06;621;114;17789.32;0.18;7
5436;2016-02-06;869;155;17907.6649;0.18;2
16004;2016-01-30;660;80;17378.0475;0.18;2
13475;2016-01-30;267;71;17776.2143;0.18;3
8835;2016-01-30;911;26;17178.5023;0.18;3
3452;2016-01-30;1048;159;17331.0141;0.18;6
14860;2016-01-22;175;137;17781.9037;0.18;6
10845;2016-01-22;233;10;16247.0667;0.18;4
15295;2016-01-22;704;90;17323.1615;0.18;2
10235;2016-01-22;545;64;17115.1125;0.18;1
5864;2015-12-21;731;131;16901.265;0.18;4
3050;2015-12-21;88;32;17718.1692;0.18;2
2322;2015-12-21;1075;37;17577.5046;0.18;12
8322;2015-12-21;847;169;17928.3266;0.18;2
14571;2015-11-17;231;110;17185.4921;0.18;10
6563;2015-11-17;814;158;17344.6449;0.18;11
359;2015-11-17;154;12;17374.121;0.18;9
250;2015-11-17;646;59;18055.7447;0.18;12
1028;2015-10-28;165;177;16593.255;0.18;2
2147;2015-10-28;389;7;17720.0447;0.18;9
7453;2015-10-28;991;107;17260.4854;0.18;12
10147;2015-10-28;502;115;18308.6794;0.18;12
174;2015-10-26;1057;170;17394.4193;0.18;8
11032;2015-10-26;272;115;18308.6794;0.18;2
1383;2015-10-26;401;111;17418.8217;0.18;8
8066;2015-10-26;239;8;18283.6954;0.18;7
11974;2015-10-12;1160;99;17414.9711;0.18;11
5149;2015-10-12;636;89;17104.9976;0.18;1
11349;2015-10-12;335;158;17344.6449;0.18;6
6074;2015-10-12;155;26;17178.5023;0.18;1
120;2015-10-02;230;6;17052.4917;0.18;5
18012;2015-10-02;391;4;17688.2122;0.18;7
2370;2015-10-02;472;21;17975.7649;0.18;7
10154;2015-10-02;961;141;18733.9543;0.18;6
2367;2015-09-29;801;58;17594.3922;0.18;6
19815;2015-09-29;316;34;17408.408;0.18;11
17538;2015-09-29;925;109;17631.1562;0.18;10
16251;2015-09-29;103;31;16480.0186;0.18;3
2316;2015-09-01;1132;53;16746.6324;0.18;11
14576;2015-09-01;154;111;17418.8217;0.18;2
502;2015-09-01;414;24;17133.0786;0.18;12
2705;2015-09-01;340;109;17631.1562;0.18;10
4670;2015-06-28;210;154;17280.4071;0.18;12
18267;2015-06-28;1127;79;17682.6483;0.18;5
17385;2015-06-28;734;170;17394.4193;0.18;6
15488;2015-05-30;943;163;17730.2222;0.18;7
10030;2015-05-30;298;149;17525.4202;0.18;3
19597;2015-05-30;376;140;17251.5879;0.18;10
13402;2015-05-30;407;86;16950.05;0.18;1
11890;2015-05-23;404;150;17594.2658;0.18;3
3512;2015-05-23;432;140;17251.5879;0.18;4
6549;2015-05-23;284;91;18290.6647;0.18;2
3763;2015-05-23;1140;74;18009.6518;0.18;10
12164;2015-04-28;36;79;17682.6483;0.18;12
14125;2015-04-28;1065;85;17594.584;0.18;11
2449;2015-04-28;1076;28;17717.6137;0.18;7
3606;2015-04-28;385;36;17591;0.18;7
12949;2015-04-11;1058;111;17418.8217;0.18;3
1945;2015-04-11;242;35;17928.1954;0.18;12
10754;2015-04-11;1174;16;17717.8557;0.18;6
18260;2015-04-11;1045;118;17936.6451;0.18;4
16977;2015-04-04;603;173;17446.5585;0.18;6
14739;2015-04-04;852;87;17910.5681;0.18;4
3005;2015-04-04;204;22;17918.5433;0.18;6
7719;2015-04-04;728;176;17551.2512;0.18;9
17909;2015-04-01;59;74;18009.6518;0.18;12
3141;2015-04-01;842;94;17430.6716;0.18;3
2185;2015-04-01;490;1;16766.9526;0.18;6
7547;2015-04-01;852;14;16785.0514;0.18;6
505;2015-02-07;510;127;17831.8761;0.18;6
6679;2015-02-07;208;138;17348.4811;0.18;3
15361;2015-02-07;801;92;17448.8832;0.18;1
10129;2017-01-21;245;88;16966.7553;0.18;2
4433;2017-01-21;280;160;16786.0843;0.18;7
13871;2017-01-21;439;79;17682.6483;0.18;3
15644;2017-01-21;178;136;17564.6927;0.18;10
3024;2017-01-07;930;93;16751.329;0.18;9
16627;2017-01-07;549;11;17262.6083;0.18;2
17117;2017-01-07;265;151;17111.3824;0.18;10
15452;2017-01-07;1016;77;17265.6593;0.18;3
12107;2017-01-07;122;104;17345.1621;0.18;9
19924;2017-01-07;506;114;17789.32;0.18;3
17656;2017-01-07;273;71;17776.2143;0.18;3
3598;2017-01-07;183;42;17564.1448;0.18;5
3561;2016-11-18;451;120;17585.6071;0.18;2
14032;2016-11-18;840;137;17781.9037;0.18;6
11081;2016-11-18;826;65;17051.4158;0.18;9
259;2016-11-18;556;161;16580.2274;0.18;9
19656;2016-11-09;717;76;17616.371;0.18;2
3435;2016-11-09;166;121;17060.5781;0.18;5
2356;2016-11-09;1103;57;17677.2;0.18;8
10972;2016-11-09;883;160;16786.0843;0.18;3
11736;2016-10-20;349;51;17423.0083;0.18;7
7033;2016-10-20;867;144;17190.175;0.18;5
10366;2016-10-20;503;12;17374.121;0.18;1
7265;2016-09-02;846;62;17052.0326;0.18;2
16104;2016-09-02;471;148;16964.9592;0.18;10
18369;2016-09-02;352;40;16916.2522;0.18;9
9961;2016-09-02;223;149;17525.4202;0.18;9
11570;2016-08-31;930;144;17190.175;0.18;4
15656;2016-08-31;728;120;17585.6071;0.18;8
8727;2016-08-31;290;147;17281.0986;0.18;8
1289;2016-08-31;1032;124;17481.4583;0.18;12
2403;2016-08-02;1080;28;17717.6137;0.18;10
18222;2016-08-02;1177;155;17907.6649;0.18;10
2754;2016-08-02;1064;152;16594.1316;0.18;9
12419;2016-08-02;1157;143;17615.8517;0.18;9
14748;2016-07-29;756;114;17789.32;0.18;2
16872;2016-07-29;492;149;17525.4202;0.18;7
19895;2016-07-29;564;55;17777.94;0.18;7
9083;2016-07-29;261;19;16960.2;0.18;7
12093;2016-07-22;83;27;17379.5676;0.18;1
10544;2016-07-22;221;133;17412.1905;0.18;2
5521;2016-07-22;379;58;17594.3922;0.18;5
3605;2016-07-22;518;156;17112.6217;0.18;9
6775;2016-06-17;576;140;17251.5879;0.18;3
8579;2016-06-17;860;5;17132.9538;0.18;11
13941;2016-06-17;550;87;17910.5681;0.18;6
7039;2016-06-17;417;2;16713.2222;0.18;11
13843;2016-04-13;123;103;17950.1111;0.18;12
12005;2016-04-13;131;108;18215.7071;0.18;4
2366;2016-04-13;781;78;17115.384;0.18;7
15231;2016-04-13;458;153;17178.9106;0.18;9
10512;2016-04-13;747;47;17249.4684;0.18;9
9092;2016-04-13;432;114;17789.32;0.18;6
8387;2016-04-13;879;102;17736.3395;0.18;11
27;2016-04-11;600;160;16786.0843;0.18;12
8233;2016-04-11;773;142;17184.529;0.18;5
16207;2016-04-11;283;18;17472.3209;0.18;8
3771;2016-04-05;153;98;17906.5446;0.18;1
16345;2016-04-05;98;79;17682.6483;0.18;8
3306;2016-04-05;417;33;17013.6929;0.18;9
16784;2016-04-05;404;35;17928.1954;0.18;11
17066;2016-01-05;941;9;17021.548;0.18;5
13814;2016-01-05;245;166;18141;0.18;4
18825;2016-01-05;454;157;18057.8296;0.18;3
2064;2016-01-05;411;92;17448.8832;0.18;5
12503;2015-12-19;523;88;16966.7553;0.18;12
13866;2015-12-19;463;108;18215.7071;0.18;8
11169;2015-12-19;432;150;17594.2658;0.18;12
4249;2015-12-19;1061;53;16746.6324;0.18;9
12463;2015-11-29;173;122;16910.643;0.18;9
19127;2015-11-29;1145;39;17190.856;0.18;5
16963;2015-11-29;757;79;17682.6483;0.18;4
19274;2015-11-29;929;118;17936.6451;0.18;6
16706;2015-11-23;168;101;17492.7954;0.18;5
14783;2015-11-23;441;56;17321.6625;0.18;2
13478;2015-11-23;1096;71;17776.2143;0.18;12
13899;2015-11-23;614;46;16640.1123;0.18;8
2443;2015-11-06;574;41;17558.8369;0.18;1
9354;2015-11-06;622;41;17558.8369;0.18;4
8148;2015-11-06;527;45;17403.9439;0.18;5
14037;2015-11-06;825;96;17142.037;0.18;12
3994;2015-09-29;931;15;17195.1571;0.18;9
9078;2015-09-29;737;170;17394.4193;0.18;5
93;2015-09-29;620;77;17265.6593;0.18;3
4601;2015-09-29;1016;75;16943.3838;0.18;8
6550;2015-08-24;833;43;18339.896;0.18;5
3728;2015-08-24;453;149;17525.4202;0.18;12
13459;2015-08-24;812;33;17013.6929;0.18;8
12162;2015-08-24;252;122;16910.643;0.18;10
15953;2015-08-03;133;130;17890.893;0.18;5
7174;2015-08-03;482;125;17255.4857;0.18;7
241;2015-08-03;711;168;17486.2304;0.18;7
19077;2015-08-03;323;90;17323.1615;0.18;3
12014;2015-08-02;1059;78;17115.384;0.18;1
15069;2015-08-02;1144;142;17184.529;0.18;4
3361;2015-08-02;738;62;17052.0326;0.18;7
11800;2015-08-02;263;164;16713.9247;0.18;7
19439;2015-08-01;852;163;17730.2222;0.18;4
1585;2015-08-01;182;121;17060.5781;0.18;12
4987;2015-08-01;618;16;17717.8557;0.18;5
19206;2015-08-01;779;77;17265.6593;0.18;10
11853;2015-06-26;386;179;17459.2253;0.18;11
4306;2015-06-26;833;95;17671.2468;0.18;8
18197;2015-06-26;652;35;17928.1954;0.18;3
9186;2015-06-26;64;62;17052.0326;0.18;12
17373;2015-06-02;791;82;17657.1417;0.18;11
3251;2015-06-02;29;145;17365.5349;0.18;7
6312;2015-06-02;91;149;17525.4202;0.18;9
12196;2015-06-02;587;123;18127.1475;0.18;9
1401;2015-05-20;656;70;17297.2324;0.18;4
9396;2015-05-20;1005;93;16751.329;0.18;6
8852;2015-05-20;52;70;17297.2324;0.18;7
6145;2015-05-20;495;142;17184.529;0.18;6
1664;2015-04-01;373;108;18215.7071;0.18;9
15475;2015-04-01;400;72;17714.4702;0.18;7
1538;2015-04-01;174;102;17736.3395;0.18;4
7750;2015-04-01;416;51;17423.0083;0.18;7
19811;2015-02-19;1164;142;17184.529;0.18;5
3317;2015-02-19;474;162;18489.8026;0.18;2
11297;2015-02-19;253;96;17142.037;0.18;12
18338;2015-02-19;793;120;17585.6071;0.18;12
8448;2015-02-04;1138;16;17717.8557;0.18;4
513;2015-02-04;242;13;17250.3325;0.18;2
3109;2015-02-04;878;88;16966.7553;0.18;2
9531;2015-02-04;10;27;17379.5676;0.18;6
5909;2015-01-18;1033;66;18315.015;0.18;9
4161;2015-01-18;751;10;16247.0667;0.18;1
52;2015-01-18;977;19;16960.2;0.18;5
5562;2015-01-18;406;79;17682.6483;0.18;4
764;2017-02-16;16;146;17014.9952;0.18;3
16203;2017-02-15;294;27;17379.5676;0.18;12
15897;2017-02-14;542;145;17365.5349;0.18;9
17949;2017-02-13;534;153;17178.9106;0.18;7
13416;2016-12-28;380;164;16713.9247;0.18;1
3879;2016-12-28;32;165;16851.875;0.18;10
2352;2016-12-28;201;146;17014.9952;0.18;7
7509;2016-12-28;816;79;17682.6483;0.18;10
19092;2016-12-16;8;61;17536.8308;0.18;10
5243;2016-12-16;81;65;17051.4158;0.18;8
12174;2016-12-16;1032;158;17344.6449;0.18;6
1882;2016-12-16;530;171;16709.9392;0.18;10
17027;2016-12-14;218;155;17907.6649;0.18;8
10346;2016-12-14;269;74;18009.6518;0.18;8
8460;2016-12-14;662;59;18055.7447;0.18;5
1677;2016-12-14;220;4;17688.2122;0.18;10
15365;2016-10-21;575;107;17260.4854;0.18;7
16529;2016-10-21;880;62;17052.0326;0.18;6
4343;2016-10-21;1009;173;17446.5585;0.18;4
18608;2016-10-21;12;126;18020.4532;0.18;6
15967;2016-09-18;573;177;16593.255;0.18;4
18045;2016-09-18;287;178;17336.9475;0.18;3
4721;2016-09-18;1050;132;17145.7891;0.18;4
9580;2016-09-18;877;33;17013.6929;0.18;6
6894;2016-09-10;35;178;17336.9475;0.18;9
11938;2016-09-10;258;97;17455.3364;0.18;12
16524;2016-09-10;516;20;17542.8297;0.18;8
11210;2016-09-10;45;135;17744.5793;0.18;9
14161;2016-07-09;374;105;18157.1783;0.18;4
17259;2016-07-09;18;149;17525.4202;0.18;8
435;2016-07-09;1029;116;17633.2773;0.18;5
18974;2016-07-09;52;127;17831.8761;0.18;1
7697;2016-05-08;520;13;17250.3325;0.18;12
9624;2016-05-08;854;123;18127.1475;0.18;4
14269;2016-05-08;104;130;17890.893;0.18;7
14098;2016-05-08;1103;73;17036.0651;0.18;9
19728;2016-05-04;831;150;17594.2658;0.18;11
4280;2016-05-04;879;55;17777.94;0.18;6
15577;2016-05-04;213;77;17265.6593;0.18;12
2905;2016-05-04;22;103;17950.1111;0.18;11
14767;2016-04-14;665;57;17677.2;0.18;10
797;2016-04-14;195;164;16713.9247;0.18;8
18145;2016-04-14;1003;122;16910.643;0.18;1
1033;2016-04-14;798;160;16786.0843;0.18;5
7543;2016-04-03;48;46;16640.1123;0.18;2
7178;2016-04-03;737;59;18055.7447;0.18;4
11181;2016-04-03;771;20;17542.8297;0.18;8
12481;2016-04-03;99;94;17430.6716;0.18;8
8501;2016-01-21;1055;136;17564.6927;0.18;9
14298;2016-01-21;303;69;17785.2776;0.18;8
7486;2016-01-21;694;53;16746.6324;0.18;11
8732;2016-01-21;849;178;17336.9475;0.18;8
1300;2016-01-18;839;39;17190.856;0.18;4
17602;2016-01-18;1126;32;17718.1692;0.18;7
5899;2016-01-18;348;117;16779.5022;0.18;4
17753;2016-01-18;837;65;17051.4158;0.18;3
19974;2016-01-13;944;38;18084.4457;0.18;1
323;2016-01-13;642;107;17260.4854;0.18;11
19003;2016-01-13;315;146;17014.9952;0.18;9
13930;2016-01-13;46;87;17910.5681;0.18;3
6885;2015-12-29;218;116;17633.2773;0.18;4
9021;2015-12-29;563;90;17323.1615;0.18;7
19058;2015-12-29;938;105;18157.1783;0.18;11
7602;2015-12-29;500;89;17104.9976;0.18;6
13786;2015-10-26;989;139;17052.093;0.18;4
13290;2015-10-26;1146;69;17785.2776;0.18;3
9349;2015-10-26;15;89;17104.9976;0.18;6
7988;2015-10-26;990;143;17615.8517;0.18;5
6127;2015-10-05;144;149;17525.4202;0.18;3
17084;2015-10-05;729;66;18315.015;0.18;2
7179;2015-10-05;471;82;17657.1417;0.18;3
10074;2015-10-05;1136;31;16480.0186;0.18;2
1212;2015-09-20;778;116;17633.2773;0.18;9
19546;2015-09-20;574;14;16785.0514;0.18;2
7344;2015-09-20;934;12;17374.121;0.18;3
11416;2015-09-20;197;107;17260.4854;0.18;1
14974;2015-09-05;8;157;18057.8296;0.18;6
12693;2015-09-05;137;78;17115.384;0.18;10
14320;2015-09-05;113;45;17403.9439;0.18;5
17114;2015-09-05;704;28;17717.6137;0.18;4
12408;2015-08-24;493;5;17132.9538;0.18;6
2451;2015-08-24;478;14;16785.0514;0.18;3
111;2015-08-24;634;105;18157.1783;0.18;12
19500;2015-08-24;120;26;17178.5023;0.18;11
12794;2015-08-13;1088;111;17418.8217;0.18;11
18896;2015-08-13;542;90;17323.1615;0.18;6
3479;2015-08-13;119;139;17052.093;0.18;1
18852;2015-08-13;1140;18;17472.3209;0.18;5
4619;2015-07-18;780;42;17564.1448;0.18;10
10414;2015-07-18;622;69;17785.2776;0.18;7
14071;2015-07-18;800;87;17910.5681;0.18;4
4416;2015-07-18;753;128;17474.2759;0.18;5
19233;2015-05-15;743;34;17408.408;0.18;10
7365;2015-05-15;624;5;17132.9538;0.18;10
12290;2015-05-15;642;170;17394.4193;0.18;11
607;2015-05-15;1083;149;17525.4202;0.18;8
10138;2015-04-16;1161;165;16851.875;0.18;8
11818;2015-04-16;1146;138;17348.4811;0.18;3
15139;2015-04-16;387;119;17266.89;0.18;5
3406;2015-04-16;234;44;17856.9977;0.18;7
4125;2015-04-09;798;12;17374.121;0.18;8
13884;2015-04-09;915;170;17394.4193;0.18;7
16876;2015-04-09;477;34;17408.408;0.18;9
10955;2015-04-09;242;25;17496.8069;0.18;8
15824;2015-04-06;1019;168;17486.2304;0.18;3
9584;2015-04-06;334;17;18067.7118;0.18;4
12035;2015-04-06;751;135;17744.5793;0.18;8
9056;2015-04-06;1067;60;17267.65;0.18;10
14350;2015-02-15;591;21;17975.7649;0.18;8
1251;2015-02-15;308;109;17631.1562;0.18;2
2583;2015-02-15;495;83;17259;0.18;2
1361;2015-02-15;288;110;17185.4921;0.18;3
15806;2015-02-10;590;117;16779.5022;0.18;4
18941;2015-02-10;817;123;18127.1475;0.18;4
2495;2015-02-10;325;48;17018.6602;0.18;12
13778;2015-02-10;514;14;16785.0514;0.18;9
16313;2015-01-23;799;23;17002.5247;0.18;1
16942;2015-01-23;15;118;17936.6451;0.18;10
19802;2015-01-23;1024;147;17281.0986;0.18;10
14126;2015-01-23;1041;16;17717.8557;0.18;11
7592;2017-01-31;718;131;16901.265;0.18;4
7557;2017-01-31;959;20;17542.8297;0.18;1
6782;2017-01-31;346;14;16785.0514;0.18;4
2032;2017-01-31;689;64;17115.1125;0.18;11
5023;2017-01-23;754;178;17336.9475;0.18;6
4905;2017-01-23;447;33;17013.6929;0.18;10
7221;2017-01-23;920;151;17111.3824;0.18;6
7283;2017-01-23;946;48;17018.6602;0.18;12
8443;2016-12-19;1123;5;17132.9538;0.18;1
3597;2016-12-19;391;79;17682.6483;0.18;1
3186;2016-12-19;1140;87;17910.5681;0.18;8
13663;2016-12-19;1167;93;16751.329;0.18;2
14259;2016-12-06;1147;42;17564.1448;0.18;10
14448;2016-12-06;713;165;16851.875;0.18;1
1143;2016-12-06;416;27;17379.5676;0.18;7
19820;2016-12-06;589;121;17060.5781;0.18;2
10011;2016-11-28;680;81;17382.9556;0.18;10
3949;2016-11-28;286;14;16785.0514;0.18;1
17491;2016-11-28;394;23;17002.5247;0.18;2
17920;2016-11-28;270;50;16277.7973;0.18;4
1036;2016-11-23;497;57;17677.2;0.18;7
16228;2016-11-23;449;166;18141;0.18;6
15443;2016-11-23;79;16;17717.8557;0.18;7
15610;2016-11-23;78;132;17145.7891;0.18;3
1147;2016-07-23;96;18;17472.3209;0.18;6
2254;2016-07-23;976;169;17928.3266;0.18;4
5444;2016-07-23;155;105;18157.1783;0.18;2
18573;2016-07-23;280;163;17730.2222;0.18;9
9491;2016-07-21;1125;172;17640.3286;0.18;2
17004;2016-07-21;131;24;17133.0786;0.18;2
18176;2016-07-21;1010;4;17688.2122;0.18;8
13807;2016-07-20;944;128;17474.2759;0.18;1
1169;2016-07-20;230;2;16713.2222;0.18;12
16365;2016-07-20;384;53;16746.6324;0.18;10
6777;2016-07-16;1109;168;17486.2304;0.18;1
4597;2016-07-16;848;109;17631.1562;0.18;9
5336;2016-07-16;950;68;17204.4696;0.18;3
11971;2016-07-06;445;148;16964.9592;0.18;11
15144;2016-07-06;319;27;17379.5676;0.18;2
2005;2016-07-06;5;113;17948.6684;0.18;8
18158;2016-07-06;114;28;17717.6137;0.18;1
14296;2016-06-05;735;144;17190.175;0.18;1
18701;2016-06-05;436;124;17481.4583;0.18;7
14321;2016-06-05;59;150;17594.2658;0.18;6
15675;2016-06-05;24;114;17789.32;0.18;2
9809;2016-05-04;1070;75;16943.3838;0.18;9
9205;2016-05-04;968;107;17260.4854;0.18;3
12843;2016-05-04;944;111;17418.8217;0.18;12
2522;2016-04-25;1151;132;17145.7891;0.18;4
19788;2016-04-25;212;107;17260.4854;0.18;8
15673;2016-04-25;904;13;17250.3325;0.18;1
17862;2016-04-25;921;53;16746.6324;0.18;10
2509;2016-04-18;1026;57;17677.2;0.18;7
16031;2016-04-18;73;132;17145.7891;0.18;10
8323;2016-04-18;687;94;17430.6716;0.18;12
5277;2016-03-12;380;44;17856.9977;0.18;5
18881;2016-03-12;775;177;16593.255;0.18;4
12438;2016-03-12;253;119;17266.89;0.18;8
19714;2016-03-12;229;80;17378.0475;0.18;3
12230;2016-03-01;175;71;17776.2143;0.18;5
12474;2016-03-01;876;125;17255.4857;0.18;5
16021;2016-03-01;168;18;17472.3209;0.18;6
2108;2016-02-13;263;29;17691.8129;0.18;3
1512;2016-02-13;582;13;17250.3325;0.18;2
5222;2016-02-13;417;117;16779.5022;0.18;10
8981;2015-11-26;1046;122;16910.643;0.18;5
9522;2015-11-26;393;179;17459.2253;0.18;12
2769;2015-11-26;970;30;17312.688;0.18;8
5451;2015-11-26;851;130;17890.893;0.18;3
12542;2015-11-25;642;83;17259;0.18;8
18480;2015-11-25;983;158;17344.6449;0.18;12
6040;2015-11-25;1077;18;17472.3209;0.18;10
15512;2015-11-25;782;53;16746.6324;0.18;5
5364;2015-11-13;408;42;17564.1448;0.18;12
19420;2015-11-13;103;104;17345.1621;0.18;11
19067;2015-11-13;416;90;17323.1615;0.18;1
9487;2015-09-30;384;62;17052.0326;0.18;5
2581;2015-09-30;146;162;18489.8026;0.18;9
1329;2015-09-30;1054;146;17014.9952;0.18;12
4700;2015-09-30;1145;141;18733.9543;0.18;9
14233;2015-08-07;535;166;18141;0.18;3
6357;2015-08-07;1054;145;17365.5349;0.18;4
14839;2015-08-07;291;30;17312.688;0.18;1
19873;2015-08-07;1040;35;17928.1954;0.18;4
2012;2015-07-10;381;132;17145.7891;0.18;5
672;2015-07-10;144;82;17657.1417;0.18;2
18778;2015-07-10;931;123;18127.1475;0.18;10
14985;2015-07-10;949;122;16910.643;0.18;9
19453;2015-06-21;821;30;17312.688;0.18;4
10002;2015-06-21;746;13;17250.3325;0.18;10
5508;2015-06-21;249;42;17564.1448;0.18;4
1125;2015-06-21;301;128;17474.2759;0.18;7
6741;2015-06-07;377;176;17551.2512;0.18;11
11038;2015-06-07;973;157;18057.8296;0.18;12
6323;2015-06-07;836;122;16910.643;0.18;9
10026;2015-06-07;385;143;17615.8517;0.18;3
15092;2015-05-29;1031;100;18028.7368;0.18;5
1732;2015-05-29;215;48;17018.6602;0.18;9
4187;2015-05-29;69;79;17682.6483;0.18;11
478;2015-05-29;892;45;17403.9439;0.18;1
1791;2015-05-23;250;137;17781.9037;0.18;6
18604;2015-05-23;867;92;17448.8832;0.18;8
4233;2015-05-23;950;129;17768.6268;0.18;9
8557;2015-05-18;810;57;17677.2;0.18;7
3601;2015-05-18;495;113;17948.6684;0.18;7
16520;2015-05-18;481;36;17591;0.18;10
18767;2015-05-18;359;63;17379.3034;0.18;7
12782;2015-03-28;637;69;17785.2776;0.18;11
5583;2015-03-28;204;80;17378.0475;0.18;1
6233;2015-03-28;620;123;18127.1475;0.18;2
15711;2015-03-28;1101;111;17418.8217;0.18;10
4989;2015-03-12;1173;123;18127.1475;0.18;9
12437;2015-03-12;91;46;16640.1123;0.18;1
16724;2015-03-12;522;14;16785.0514;0.18;8
7746;2015-03-12;931;70;17297.2324;0.18;8
9099;2016-12-25;457;174;17365.9725;0.18;4
14787;2016-12-25;127;163;17730.2222;0.18;7
4474;2016-12-25;412;60;17267.65;0.18;8
11728;2016-12-18;873;124;17481.4583;0.18;5
14734;2016-12-18;61;134;17904.3146;0.18;10
18828;2016-12-18;771;138;17348.4811;0.18;12
11654;2016-12-18;238;123;18127.1475;0.18;1
5519;2016-12-13;397;22;17918.5433;0.18;1
15083;2016-12-13;297;70;17297.2324;0.18;10
2119;2016-12-13;684;173;17446.5585;0.18;6
13861;2016-12-13;966;160;16786.0843;0.18;4
17827;2016-12-10;951;15;17195.1571;0.18;11
16002;2016-12-10;496;39;17190.856;0.18;11
3835;2016-12-10;41;14;16785.0514;0.18;5
4521;2016-12-10;1081;140;17251.5879;0.18;1
1867;2016-10-24;1156;42;17564.1448;0.18;5
1731;2016-10-24;94;112;17400.1259;0.18;8
17284;2016-10-24;214;7;17720.0447;0.18;6
3378;2016-10-24;322;172;17640.3286;0.18;9
12264;2016-08-26;657;101;17492.7954;0.18;6
3821;2016-08-26;330;33;17013.6929;0.18;7
2258;2016-08-26;376;43;18339.896;0.18;2
15434;2016-08-26;333;123;18127.1475;0.18;6
15689;2016-08-08;900;30;17312.688;0.18;5
18468;2016-08-08;625;99;17414.9711;0.18;1
16857;2016-08-08;838;147;17281.0986;0.18;11
13296;2016-08-08;1163;139;17052.093;0.18;4
7111;2016-07-31;649;178;17336.9475;0.18;2
13405;2016-07-31;219;24;17133.0786;0.18;1
17545;2016-07-31;249;60;17267.65;0.18;1
11548;2016-05-31;10;112;17400.1259;0.18;1
1799;2016-05-31;180;24;17133.0786;0.18;10
19488;2016-05-31;1055;17;18067.7118;0.18;7
921;2016-04-27;235;80;17378.0475;0.18;10
16635;2016-04-27;122;179;17459.2253;0.18;7
12045;2016-04-27;607;157;18057.8296;0.18;1
18795;2016-03-16;617;101;17492.7954;0.18;9
2038;2016-03-16;125;62;17052.0326;0.18;9
17822;2016-03-16;726;119;17266.89;0.18;2
5234;2016-03-16;1030;22;17918.5433;0.18;7
9040;2016-02-24;393;49;17269.32;0.18;5
18466;2016-02-24;60;74;18009.6518;0.18;4
7524;2016-02-24;657;104;17345.1621;0.18;7
8967;2016-01-30;319;63;17379.3034;0.18;5
17693;2016-01-30;951;6;17052.4917;0.18;6
13726;2016-01-30;519;170;17394.4193;0.18;11
15692;2016-01-30;281;126;18020.4532;0.18;7
5542;2015-12-26;974;143;17615.8517;0.18;7
12847;2015-12-26;723;160;16786.0843;0.18;9
10771;2015-12-26;189;131;16901.265;0.18;4
11994;2015-12-26;52;79;17682.6483;0.18;2
1968;2015-11-16;644;160;16786.0843;0.18;2
16739;2015-11-16;238;72;17714.4702;0.18;12
14594;2015-11-16;939;30;17312.688;0.18;6
11068;2015-11-16;743;121;17060.5781;0.18;8
6505;2015-11-02;863;130;17890.893;0.18;8
4986;2015-11-02;104;37;17577.5046;0.18;3
11967;2015-11-02;1075;140;17251.5879;0.18;7
10010;2015-11-02;15;91;18290.6647;0.18;9
11523;2015-09-13;719;42;17564.1448;0.18;4
12821;2015-09-13;829;78;17115.384;0.18;2
19042;2015-09-13;698;30;17312.688;0.18;10
2791;2015-09-13;226;158;17344.6449;0.18;2
547;2015-08-23;182;7;17720.0447;0.18;11
12091;2015-08-23;189;26;17178.5023;0.18;3
6710;2015-08-23;862;100;18028.7368;0.18;11
1647;2015-08-12;982;178;17336.9475;0.18;8
13754;2015-08-12;1055;20;17542.8297;0.18;9
4201;2015-08-12;733;122;16910.643;0.18;12
16503;2015-08-12;483;78;17115.384;0.18;5
6088;2015-06-27;598;80;17378.0475;0.18;8
6138;2015-06-27;602;173;17446.5585;0.18;10
6983;2015-06-27;460;130;17890.893;0.18;6
2894;2015-06-13;261;115;18308.6794;0.18;11
2466;2015-06-13;630;161;16580.2274;0.18;1
6609;2015-06-13;726;107;17260.4854;0.18;8
11555;2015-06-13;44;175;17766.5556;0.18;12
8888;2015-04-09;1023;25;17496.8069;0.18;1
4174;2015-04-09;160;169;17928.3266;0.18;6
10289;2015-04-09;939;116;17633.2773;0.18;10
17133;2015-04-09;913;148;16964.9592;0.18;10
7285;2015-03-08;21;101;17492.7954;0.18;10
1721;2015-03-08;737;66;18315.015;0.18;1
5585;2015-03-08;183;146;17014.9952;0.18;8
8009;2015-03-08;597;177;16593.255;0.18;3
8787;2015-03-04;442;126;18020.4532;0.18;2
12163;2015-03-04;1158;30;17312.688;0.18;12
4307;2015-03-04;430;86;16950.05;0.18;4
7251;2015-03-04;848;95;17671.2468;0.18;10
12202;2015-01-08;380;32;17718.1692;0.18;5
832;2015-01-08;211;19;16960.2;0.18;3
1652;2015-01-08;918;113;17948.6684;0.18;11
9977;2015-01-08;589;45;17403.9439;0.18;7
15891;2016-09-04;277;170;17394.4193;0.18;3
2196;2016-09-04;144;61;17536.8308;0.18;12
4167;2016-09-04;537;166;18141;0.18;10
19594;2016-09-04;662;22;17918.5433;0.18;1
2836;2016-07-25;710;169;17928.3266;0.18;11
